"Ngay","ISO_Date","Thu","Loai_Vang","Gia_Mua_VND_Luong","Gia_Ban_VND_Luong","Chenh_Lech_VND_Luong","Gia_Mua_VND_Chi","Gia_Ban_VND_Chi","Gia_The_Gioi_USD_oz","SJC_Mieng_Mua_VND_Luong","SJC_Mieng_Ban_VND_Luong","Cap_Nhat_Luc"
"20/11/2025","2025-11-20","Thứ Năm","Vàng nhẫn SJC 9999",143600000,146600000,3000000,14360000,14660000,4056.5,144100000,147100000,"23:30"
"21/11/2025","2025-11-21","Thứ Sáu","Vàng nhẫn SJC 9999",144300000,147300000,3000000,14430000,14730000,4076.7,144800000,147800000,"23:30"
"24/11/2025","2025-11-24","Thứ Hai","Vàng nhẫn SJC 9999",144900000,147900000,3000000,14490000,14790000,4091.9,145400000,148400000,"23:30"
"25/11/2025","2025-11-25","Thứ Ba","Vàng nhẫn SJC 9999",146600000,149600000,3000000,14660000,14960000,4139.2,147100000,150100000,"23:30"
"26/11/2025","2025-11-26","Thứ Tư","Vàng nhẫn SJC 9999",147500000,150500000,3000000,14750000,15050000,4165.2,148000000,151000000,"23:30"
"28/11/2025","2025-11-28","Thứ Sáu","Vàng nhẫn SJC 9999",149400000,152400000,3000000,14940000,15240000,4218.3,149900000,152900000,"23:30"
"01/12/2025","2025-12-01","Thứ Hai","Vàng nhẫn SJC 9999",150200000,153200000,3000000,15020000,15320000,4239.3,150700000,153700000,"23:30"
"02/12/2025","2025-12-02","Thứ Ba","Vàng nhẫn SJC 9999",148300000,151300000,3000000,14830000,15130000,4186.6,148800000,151800000,"23:30"
"03/12/2025","2025-12-03","Thứ Tư","Vàng nhẫn SJC 9999",148700000,151700000,3000000,14870000,15170000,4199.3,149200000,152200000,"23:30"
"04/12/2025","2025-12-04","Thứ Năm","Vàng nhẫn SJC 9999",149200000,152200000,3000000,14920000,15220000,4211.8,149700000,152700000,"23:30"
"05/12/2025","2025-12-05","Thứ Sáu","Vàng nhẫn SJC 9999",149200000,152200000,3000000,14920000,15220000,4212.9,149700000,152700000,"23:30"
"08/12/2025","2025-12-08","Thứ Hai","Vàng nhẫn SJC 9999",148300000,151300000,3000000,14830000,15130000,4187.2,148800000,151800000,"23:30"
"09/12/2025","2025-12-09","Thứ Ba","Vàng nhẫn SJC 9999",149000000,152000000,3000000,14900000,15200000,4206.7,149500000,152500000,"23:30"
"10/12/2025","2025-12-10","Thứ Tư","Vàng nhẫn SJC 9999",148600000,151600000,3000000,14860000,15160000,4196.4,149100000,152100000,"23:30"
"11/12/2025","2025-12-11","Thứ Năm","Vàng nhẫn SJC 9999",151900000,154900000,3000000,15190000,15490000,4285.5,152400000,155400000,"23:30"
"12/12/2025","2025-12-12","Thứ Sáu","Vàng nhẫn SJC 9999",152400000,155400000,3000000,15240000,15540000,4300.1,152900000,155900000,"23:30"
"15/12/2025","2025-12-15","Thứ Hai","Vàng nhẫn SJC 9999",152600000,155600000,3000000,15260000,15560000,4306.7,153100000,156100000,"23:30"
"16/12/2025","2025-12-16","Thứ Ba","Vàng nhẫn SJC 9999",152500000,155500000,3000000,15250000,15550000,4304.5,153000000,156000000,"23:30"
"17/12/2025","2025-12-17","Thứ Tư","Vàng nhẫn SJC 9999",154100000,157100000,3000000,15410000,15710000,4347.5,154600000,157600000,"23:30"
"18/12/2025","2025-12-18","Thứ Năm","Vàng nhẫn SJC 9999",153800000,156800000,3000000,15380000,15680000,4339.5,154300000,157300000,"23:30"
"19/12/2025","2025-12-19","Thứ Sáu","Vàng nhẫn SJC 9999",154600000,157600000,3000000,15460000,15760000,4361.4,155100000,158100000,"23:30"
"22/12/2025","2025-12-22","Thứ Hai","Vàng nhẫn SJC 9999",157600000,160600000,3000000,15760000,16060000,4444.6,158100000,161100000,"23:30"
"23/12/2025","2025-12-23","Thứ Ba","Vàng nhẫn SJC 9999",159000000,162000000,3000000,15900000,16200000,4482.8,159500000,162500000,"23:30"
"24/12/2025","2025-12-24","Thứ Tư","Vàng nhẫn SJC 9999",158900000,161900000,3000000,15890000,16190000,4480.6,159400000,162400000,"23:30"
"26/12/2025","2025-12-26","Thứ Sáu","Vàng nhẫn SJC 9999",160700000,163700000,3000000,16070000,16370000,4529.1,161200000,164200000,"23:30"
"29/12/2025","2025-12-29","Thứ Hai","Vàng nhẫn SJC 9999",153300000,156300000,3000000,15330000,15630000,4325.1,153800000,156800000,"23:30"
"30/12/2025","2025-12-30","Thứ Ba","Vàng nhẫn SJC 9999",154900000,157900000,3000000,15490000,15790000,4370.1,155400000,158400000,"23:30"
"31/12/2025","2025-12-31","Thứ Tư","Vàng nhẫn SJC 9999",153300000,156300000,3000000,15330000,15630000,4325.6,153800000,156800000,"23:30"
"02/01/2026","2026-01-02","Thứ Sáu","Vàng nhẫn SJC 9999",145900000,148900000,3000000,14590000,14890000,4322.4,0,0,"23:30"
"05/01/2026","2026-01-05","Thứ Hai","Vàng nhẫn SJC 9999",149900000,152900000,3000000,14990000,15290000,4443.2,0,0,"23:30"
"06/01/2026","2026-01-06","Thứ Ba","Vàng nhẫn SJC 9999",151000000,154000000,3000000,15100000,15400000,4484.5,0,0,"23:30"
"07/01/2026","2026-01-07","Thứ Tư","Vàng nhẫn SJC 9999",152100000,154600000,2500000,15210000,15460000,4457.8,0,0,"23:30"
"08/01/2026","2026-01-08","Thứ Năm","Vàng nhẫn SJC 9999",151900000,154400000,2500000,15190000,15440000,4456.2,0,0,"23:30"
"09/01/2026","2026-01-09","Thứ Sáu","Vàng nhẫn SJC 9999",152800000,155300000,2500000,15280000,15530000,4505,0,0,"23:30"
"12/01/2026","2026-01-12","Thứ Hai","Vàng nhẫn SJC 9999",156500000,159000000,2500000,15650000,15900000,4622.7,0,0,"23:00"
"13/01/2026","2026-01-13","Thứ Ba","Vàng nhẫn SJC 9999",156500000,159000000,2500000,15650000,15900000,4596.7,0,0,"23:30"
"14/01/2026","2026-01-14","Thứ Tư","Vàng nhẫn SJC 9999",157900000,160400000,2500000,15790000,16040000,4622.2,0,0,"23:30"
"15/01/2026","2026-01-15","Thứ Năm","Vàng nhẫn SJC 9999",157200000,159700000,2500000,15720000,15970000,4615.4,0,0,"23:30"
"16/01/2026","2026-01-16","Thứ Sáu","Vàng nhẫn SJC 9999",157200000,159700000,2500000,15720000,15970000,4594.3,0,0,"23:30"
"20/01/2026","2026-01-20","Thứ Ba","Vàng nhẫn SJC 9999",161000000,163500000,2500000,16100000,16350000,4743.3,0,0,"23:30"
"21/01/2026","2026-01-21","Thứ Tư","Vàng nhẫn SJC 9999",165900000,168400000,2500000,16590000,16840000,4839.2,0,0,"23:30"
"22/01/2026","2026-01-22","Thứ Năm","Vàng nhẫn SJC 9999",165200000,167700000,2500000,16520000,16770000,4879.2,0,0,"23:30"
"23/01/2026","2026-01-23","Thứ Sáu","Vàng nhẫn SJC 9999",168300000,170800000,2500000,16830000,17080000,4986.8,0,0,"23:30"
"26/01/2026","2026-01-26","Thứ Hai","Vàng nhẫn SJC 9999",173500000,176000000,2500000,17350000,17600000,5083.5,0,0,"23:30"
"27/01/2026","2026-01-27","Thứ Ba","Vàng nhẫn SJC 9999",174100000,176600000,2500000,17410000,17660000,5096.5,0,0,"23:30"
"28/01/2026","2026-01-28","Thứ Tư","Vàng nhẫn SJC 9999",180700000,183700000,3000000,18070000,18370000,5288,0,0,"23:30"
"29/01/2026","2026-01-29","Thứ Năm","Vàng nhẫn SJC 9999",186300000,189300000,3000000,18630000,18930000,5290.9,0,0,"23:30"
"30/01/2026","2026-01-30","Thứ Sáu","Vàng nhẫn SJC 9999",177000000,180000000,3000000,17700000,18000000,5001.9,0,0,"23:30"
"02/02/2026","2026-02-02","Thứ Hai","Vàng nhẫn SJC 9999",162500000,165500000,3000000,16250000,16550000,4667.4,0,0,"23:30"
"03/02/2026","2026-02-03","Thứ Ba","Vàng nhẫn SJC 9999",171500000,174500000,3000000,17150000,17450000,4979.4,0,0,"23:30"
"04/02/2026","2026-02-04","Thứ Tư","Vàng nhẫn SJC 9999",176700000,179700000,3000000,17670000,17970000,4922.6,0,0,"23:30"
"05/02/2026","2026-02-05","Thứ Năm","Vàng nhẫn SJC 9999",171500000,174500000,3000000,17150000,17450000,4855.7,0,0,"23:30"
"06/02/2026","2026-02-06","Thứ Sáu","Vàng nhẫn SJC 9999",173000000,176000000,3000000,17300000,17600000,4939.4,0,0,"23:30"
"09/02/2026","2026-02-09","Thứ Hai","Vàng nhẫn SJC 9999",176900000,179900000,3000000,17690000,17990000,5075,0,0,"23:30"
"10/02/2026","2026-02-10","Thứ Ba","Vàng nhẫn SJC 9999",177500000,180500000,3000000,17750000,18050000,5018.1,0,0,"23:30"
"11/02/2026","2026-02-11","Thứ Tư","Vàng nhẫn SJC 9999",177500000,180500000,3000000,17750000,18050000,5061.3,0,0,"23:30"
"12/02/2026","2026-02-12","Thứ Năm","Vàng nhẫn SJC 9999",177500000,180500000,3000000,17750000,18050000,4885,0,0,"23:30"
"13/02/2026","2026-02-13","Thứ Sáu","Vàng nhẫn SJC 9999",175500000,178500000,3000000,17550000,17850000,5024.7,0,0,"23:30"
"17/02/2026","2026-02-17","Thứ Ba","Vàng nhẫn SJC 9999",177500000,180500000,3000000,17750000,18050000,4886.9,0,0,"23:30"
"18/02/2026","2026-02-18","Thứ Tư","Vàng nhẫn SJC 9999",177500000,180500000,3000000,17750000,18050000,4995.7,0,0,"23:30"
"19/02/2026","2026-02-19","Thứ Năm","Vàng nhẫn SJC 9999",177500000,180500000,3000000,17750000,18050000,4999.3,0,0,"23:30"
"20/02/2026","2026-02-20","Thứ Sáu","Vàng nhẫn SJC 9999",177500000,180500000,3000000,17750000,18050000,5053.1,0,0,"23:30"
"23/02/2026","2026-02-23","Thứ Hai","Vàng nhẫn SJC 9999",181100000,184100000,3000000,18110000,18410000,5217.4,0,0,"23:30"
"24/02/2026","2026-02-24","Thứ Ba","Vàng nhẫn SJC 9999",181100000,184100000,3000000,18110000,18410000,5144.5,0,0,"23:30"
"25/02/2026","2026-02-25","Thứ Tư","Vàng nhẫn SJC 9999",181800000,184800000,3000000,18180000,18480000,5203.5,0,0,"23:30"
"26/02/2026","2026-02-26","Thứ Năm","Vàng nhẫn SJC 9999",181000000,184000000,3000000,18100000,18400000,5181.2,0,0,"23:30"
"27/02/2026","2026-02-27","Thứ Sáu","Vàng nhẫn SJC 9999",180800000,183800000,3000000,18080000,18380000,5235.5,0,0,"23:30"
"02/03/2026","2026-03-02","Thứ Hai","Vàng nhẫn SJC 9999",186400000,189400000,3000000,18640000,18940000,5309,0,0,"23:30"
"03/03/2026","2026-03-03","Thứ Ba","Vàng nhẫn SJC 9999",184900000,187900000,3000000,18490000,18790000,5117.9,0,0,"23:30"
"04/03/2026","2026-03-04","Thứ Tư","Vàng nhẫn SJC 9999",180900000,183900000,3000000,18090000,18390000,5151.2,0,0,"23:30"
"05/03/2026","2026-03-05","Thứ Năm","Vàng nhẫn SJC 9999",181400000,184400000,3000000,18140000,18440000,5070.9,0,0,"23:30"
"06/03/2026","2026-03-06","Thứ Sáu","Vàng nhẫn SJC 9999",180500000,183500000,3000000,18050000,18350000,5143.1,0,0,"23:30"
"09/03/2026","2026-03-09","Thứ Hai","Vàng nhẫn SJC 9999",180800000,183800000,3000000,18080000,18380000,5105.3,0,0,"23:30"
"10/03/2026","2026-03-10","Thứ Ba","Vàng nhẫn SJC 9999",182800000,185800000,3000000,18280000,18580000,5234.2,0,0,"23:30"
"11/03/2026","2026-03-11","Thứ Tư","Vàng nhẫn SJC 9999",183900000,186900000,3000000,18390000,18690000,5169,0,0,"23:30"
"12/03/2026","2026-03-12","Thứ Năm","Vàng nhẫn SJC 9999",183000000,186000000,3000000,18300000,18600000,5135.1,0,0,"23:30"
"13/03/2026","2026-03-13","Thứ Sáu","Vàng nhẫn SJC 9999",181500000,184500000,3000000,18150000,18450000,5038.3,0,0,"23:30"
"16/03/2026","2026-03-16","Thứ Hai","Vàng nhẫn SJC 9999",179800000,182800000,3000000,17980000,18280000,4981,0,0,"23:30"
"17/03/2026","2026-03-17","Thứ Ba","Vàng nhẫn SJC 9999",179700000,182700000,3000000,17970000,18270000,5003.6,0,0,"23:30"
"18/03/2026","2026-03-18","Thứ Tư","Vàng nhẫn SJC 9999",179700000,182700000,3000000,17970000,18270000,4881.6,0,0,"23:30"
"19/03/2026","2026-03-19","Thứ Năm","Vàng nhẫn SJC 9999",172200000,175200000,3000000,17220000,17520000,4602.3,0,0,"23:30"
"20/03/2026","2026-03-20","Thứ Sáu","Vàng nhẫn SJC 9999",172800000,175800000,3000000,17280000,17580000,4588.6,0,0,"23:30"
"23/03/2026","2026-03-23","Thứ Hai","Vàng nhẫn SJC 9999",162800000,165800000,3000000,16280000,16580000,4362.3,0,0,"23:30"
"24/03/2026","2026-03-24","Thứ Ba","Vàng nhẫn SJC 9999",167000000,170000000,3000000,16700000,17000000,4423.9,0,0,"23:30"
"25/03/2026","2026-03-25","Thứ Tư","Vàng nhẫn SJC 9999",170300000,173300000,3000000,17030000,17330000,4558.2,0,0,"23:30"
"26/03/2026","2026-03-26","Thứ Năm","Vàng nhẫn SJC 9999",168300000,171300000,3000000,16830000,17130000,4395,0,0,"23:30"
"27/03/2026","2026-03-27","Thứ Sáu","Vàng nhẫn SJC 9999",168400000,171400000,3000000,16840000,17140000,4529.8,0,0,"23:30"
"30/03/2026","2026-03-30","Thứ Hai","Vàng nhẫn SJC 9999",170600000,173600000,3000000,17060000,17360000,4539.9,0,0,"23:30"
"31/03/2026","2026-03-31","Thứ Ba","Vàng nhẫn SJC 9999",171700000,174700000,3000000,17170000,17470000,4619.2,0,0,"23:30"
"01/04/2026","2026-04-01","Thứ Tư","Vàng nhẫn SJC 9999",173500000,176500000,3000000,17350000,17650000,4787.1,0,0,"23:00"
"02/04/2026","2026-04-02","Thứ Năm","Vàng nhẫn SJC 9999",169800000,173300000,3500000,16980000,17330000,4656.5,0,0,"23:30"
"06/04/2026","2026-04-06","Thứ Hai","Vàng nhẫn SJC 9999",169600000,172600000,3000000,16960000,17260000,4669.3,0,0,"23:30"
"07/04/2026","2026-04-07","Thứ Ba","Vàng nhẫn SJC 9999",169000000,172000000,3000000,16900000,17200000,4662.2,0,0,"23:30"
"08/04/2026","2026-04-08","Thứ Tư","Vàng nhẫn SJC 9999",170500000,174500000,4000000,17050000,17450000,4750.8,0,0,"23:30"
"09/04/2026","2026-04-09","Thứ Năm","Vàng nhẫn SJC 9999",168000000,171000000,3000000,16800000,17100000,4794.3,0,0,"23:30"
"10/04/2026","2026-04-10","Thứ Sáu","Vàng nhẫn SJC 9999",169400000,172400000,3000000,16940000,17240000,4762.4,0,0,"23:30"
"13/04/2026","2026-04-13","Thứ Hai","Vàng nhẫn SJC 9999",168200000,171200000,3000000,16820000,17120000,4731.7,0,0,"23:30"
"14/04/2026","2026-04-14","Thứ Ba","Vàng nhẫn SJC 9999",170200000,172700000,2500000,17020000,17270000,4820.2,0,0,"23:30"
"15/04/2026","2026-04-15","Thứ Tư","Vàng nhẫn SJC 9999",169700000,173200000,3500000,16970000,17320000,4810.1,0,0,"23:30"
"16/04/2026","2026-04-16","Thứ Năm","Vàng nhẫn SJC 9999",167200000,170700000,3500000,16720000,17070000,4801.1,0,0,"23:30"
"17/04/2026","2026-04-17","Thứ Sáu","Vàng nhẫn SJC 9999",167000000,170500000,3500000,16700000,17050000,4870.7,0,0,"23:30"
"20/04/2026","2026-04-20","Thứ Hai","Vàng nhẫn SJC 9999",167800000,170800000,3000000,16780000,17080000,4801.7,0,0,"23:30"
"21/04/2026","2026-04-21","Thứ Ba","Vàng nhẫn SJC 9999",167900000,170400000,2500000,16790000,17040000,4726.8,0,0,"23:30"
"22/04/2026","2026-04-22","Thứ Tư","Vàng nhẫn SJC 9999",167300000,169800000,2500000,16730000,16980000,4728.8,0,0,"23:30"
"23/04/2026","2026-04-23","Thứ Năm","Vàng nhẫn SJC 9999",166500000,169000000,2500000,16650000,16900000,4724.7,0,0,"23:30"
"24/04/2026","2026-04-24","Thứ Sáu","Vàng nhẫn SJC 9999",165000000,167500000,2500000,16500000,16750000,4725.3,0,0,"23:30"
"27/04/2026","2026-04-27","Thứ Hai","Vàng nhẫn SJC 9999",165800000,168300000,2500000,16580000,16830000,4676.6,0,0,"23:30"
"28/04/2026","2026-04-28","Thứ Ba","Vàng nhẫn SJC 9999",165800000,168300000,2500000,16580000,16830000,4585.7,0,0,"23:30"
"29/04/2026","2026-04-29","Thứ Tư","Vàng nhẫn SJC 9999",165800000,168300000,2500000,16580000,16830000,4564.7,0,0,"23:30"
"30/04/2026","2026-04-30","Thứ Năm","Vàng nhẫn SJC 9999",162500000,165500000,3000000,16250000,16550000,4609.9,0,0,"23:30"
"01/05/2026","2026-05-01","Thứ Sáu","Vàng nhẫn SJC 9999",162500000,165500000,3000000,16250000,16550000,4641.5,0,0,"23:30"
"04/05/2026","2026-05-04","Thứ Hai","Vàng nhẫn SJC 9999",162800000,165800000,3000000,16280000,16580000,4515.3,0,0,"23:30"
"05/05/2026","2026-05-05","Thứ Ba","Vàng nhẫn SJC 9999",161500000,164500000,3000000,16150000,16450000,4560.2,0,0,"23:30"
"06/05/2026","2026-05-06","Thứ Tư","Vàng nhẫn SJC 9999",162500000,165500000,3000000,16250000,16550000,4688.9,0,0,"23:30"
"07/05/2026","2026-05-07","Thứ Năm","Vàng nhẫn SJC 9999",164000000,167000000,3000000,16400000,16700000,4724,0,0,"23:30"
"08/05/2026","2026-05-08","Thứ Sáu","Vàng nhẫn SJC 9999",164000000,167000000,3000000,16400000,16700000,4716.9,0,0,"23:30"
"11/05/2026","2026-05-11","Thứ Hai","Vàng nhẫn SJC 9999",161700000,164700000,3000000,16170000,16470000,4725.9,0,0,"23:30"
"12/05/2026","2026-05-12","Thứ Ba","Vàng nhẫn SJC 9999",162300000,165300000,3000000,16230000,16530000,4670.6,0,0,"23:30"
"13/05/2026","2026-05-13","Thứ Tư","Vàng nhẫn SJC 9999",161800000,164800000,3000000,16180000,16480000,4710.8,0,0,"23:30"
"14/05/2026","2026-05-14","Thứ Năm","Vàng nhẫn SJC 9999",161800000,164800000,3000000,16180000,16480000,4677.7,0,0,"23:30"
"15/05/2026","2026-05-15","Thứ Sáu","Vàng nhẫn SJC 9999",160800000,163800000,3000000,16080000,16380000,4540.9,0,0,"23:30"
"18/05/2026","2026-05-18","Thứ Hai","Vàng nhẫn SJC 9999",160300000,163300000,3000000,16030000,16330000,4541.2,0,0,"23:30"
"19/05/2026","2026-05-19","Thứ Ba","Vàng nhẫn SJC 9999",160300000,163300000,3000000,16030000,16330000,4509.5,0,0,"23:30"
"20/05/2026","2026-05-20","Thứ Tư","Vàng nhẫn SJC 9999",158000000,161000000,3000000,15800000,16100000,4528.4,0,0,"23:30"
"21/05/2026","2026-05-21","Thứ Năm","Vàng nhẫn SJC 9999",158900000,161900000,3000000,15890000,16190000,4518.4,0,0,"23:30"
"22/05/2026","2026-05-22","Thứ Sáu","Vàng nhẫn SJC 9999",158500000,161500000,3000000,15850000,16150000,4524,0,0,"23:30"
"26/05/2026","2026-05-26","Thứ Ba","Vàng nhẫn SJC 9999",158000000,161000000,3000000,15800000,16100000,4509,0,0,"23:30"
"27/05/2026","2026-05-27","Thứ Tư","Vàng nhẫn SJC 9999",157200000,160200000,3000000,15720000,16020000,4447.1,0,0,"23:30"
"28/05/2026","2026-05-28","Thứ Năm","Vàng nhẫn SJC 9999",154300000,157300000,3000000,15430000,15730000,4501.5,0,0,"23:30"
"29/05/2026","2026-05-29","Thứ Sáu","Vàng nhẫn SJC 9999",155300000,158300000,3000000,15530000,15830000,4563,0,0,"23:30"
"01/06/2026","2026-06-01","Thứ Hai","Vàng nhẫn SJC 9999",155300000,158300000,3000000,15530000,15830000,4468.2,0,0,"23:30"
"02/06/2026","2026-06-02","Thứ Ba","Vàng nhẫn SJC 9999",154300000,157300000,3000000,15430000,15730000,4492.7,0,0,"23:30"
"03/06/2026","2026-06-03","Thứ Tư","Vàng nhẫn SJC 9999",153800000,156800000,3000000,15380000,15680000,4437.9,0,0,"23:30"
"04/06/2026","2026-06-04","Thứ Năm","Vàng nhẫn SJC 9999",152800000,155800000,3000000,15280000,15580000,4485.3,0,0,"23:30"
"05/06/2026","2026-06-05","Thứ Sáu","Vàng nhẫn SJC 9999",149000000,153000000,4000000,14900000,15300000,4332.5,0,0,"23:30"
"08/06/2026","2026-06-08","Thứ Hai","Vàng nhẫn SJC 9999",138600000,143600000,5000000,13860000,14360000,4343.7,0,0,"23:30"
"09/06/2026","2026-06-09","Thứ Ba","Vàng nhẫn SJC 9999",138600000,143600000,5000000,13860000,14360000,4264.2,0,0,"23:30"
"10/06/2026","2026-06-10","Thứ Tư","Vàng nhẫn SJC 9999",133200000,138200000,5000000,13320000,13820000,4132.7,0,0,"23:30"
"11/06/2026","2026-06-11","Thứ Năm","Vàng nhẫn SJC 9999",133300000,138300000,5000000,13330000,13830000,4084.6,0,0,"23:30"
"12/06/2026","2026-06-12","Thứ Sáu","Vàng nhẫn SJC 9999",142300000,145300000,3000000,14230000,14530000,4218.5,0,0,"23:30"
"15/06/2026","2026-06-15","Thứ Hai","Vàng nhẫn SJC 9999",147900000,150400000,2500000,14790000,15040000,4342.4,0,0,"23:30"
"16/06/2026","2026-06-16","Thứ Ba","Vàng nhẫn SJC 9999",149400000,151400000,2000000,14940000,15140000,4346.1,0,0,"23:30"
"17/06/2026","2026-06-17","Thứ Tư","Vàng nhẫn SJC 9999",148700000,151200000,2500000,14870000,15120000,4366.5,0,0,"23:30"
"18/06/2026","2026-06-18","Thứ Năm","Vàng nhẫn SJC 9999",148700000,151200000,2500000,14870000,15120000,4226.1,0,0,"23:30"
"22/06/2026","2026-06-22","Thứ Hai","Vàng nhẫn SJC 9999",145500000,148500000,3000000,14550000,14850000,4183,0,0,"23:30"
"23/06/2026","2026-06-23","Thứ Ba","Vàng nhẫn SJC 9999",143900000,146900000,3000000,14390000,14690000,4137.5,0,0,"23:30"
"24/06/2026","2026-06-24","Thứ Tư","Vàng nhẫn SJC 9999",143900000,146900000,3000000,14390000,14690000,4014.6,0,0,"23:30"
"25/06/2026","2026-06-25","Thứ Năm","Vàng nhẫn SJC 9999",143100000,146100000,3000000,14310000,14610000,4043.1,0,0,"23:30"
"26/06/2026","2026-06-26","Thứ Sáu","Vàng nhẫn SJC 9999",143900000,146900000,3000000,14390000,14690000,4089,0,0,"23:30"
"29/06/2026","2026-06-29","Thứ Hai","Vàng nhẫn SJC 9999",144900000,147900000,3000000,14490000,14790000,4024.8,0,0,"23:30"
"30/06/2026","2026-06-30","Thứ Ba","Vàng nhẫn SJC 9999",143900000,146900000,3000000,14390000,14690000,4029.8,0,0,"23:30"
"01/07/2026","2026-07-01","Thứ Tư","Vàng nhẫn SJC 9999",143300000,146300000,3000000,14330000,14630000,4084.9,0,0,"23:30"
